pid,tid,flags,start_time,start_boottime,memory_used,total_memory_pages,number_of_times_ran,run_delay,last_arrival,last_queued,thread_flags,thread_status,thread_cpu,stack_pointer,stack_pointer_relative,instruction_pointer,instruction_pointer_relative
101,101,4194560,2125707522,2125707551,2621440,1253,571,24737600,933999525656,0,0,0,0,18446640903228619984,18446546025211374800,140721212111348,45843194866164
101,101,4194560,2125707522,2125707551,2621440,1253,571,24737600,933999525656,0,0,0,0,18446640903228619984,18446546025211374800,140721212111348,45843194866164
101,101,4194560,2125707522,2125707551,2621440,1253,571,24737600,933999525656,0,0,0,0,18446640903228619984,18446546025211374800,140721212111348,45843194866164
101,101,4194560,2125707522,2125707551,2621440,1253,571,24737600,933999525656,0,0,0,0,18446640903228619984,18446546025211374800,140721212111348,45843194866164
101,101,4194560,2125707522,2125707551,2621440,1253,571,24737600,933999525656,0,0,0,0,18446640903228619984,18446546025211374800,140721212111348,45843194866164
101,101,4194560,2125707522,2125707551,2621440,1253,571,24737600,933999525656,0,0,0,0,18446640903228619984,18446546025211374800,139692255770986,44814238525802
101,101,4194560,2125707522,2125707551,2621440,1253,571,24737600,933999525656,0,0,0,0,18446640903228619984,18446546025211374800,140721212111348,45843194866164
101,101,4194560,2125707522,2125707551,2621440,1253,571,24737600,933999525656,0,0,0,0,18446640903228619984,18446546025211374800,140721212111348,45843194866164
101,101,4194560,2125707522,2125707551,2621440,1253,571,24737600,933999525656,0,0,0,0,18446640903228619984,18446546025211374800,140721212111348,45843194866164
101,101,4194560,2125707522,2125707551,2621440,1253,571,24737600,933999525656,0,0,0,0,18446640903228619984,18446546025211374800,140721212111348,45843194866164
101,101,4194560,2125707522,2125707551,2621440,1253,571,24737600,933999525656,0,0,0,0,18446640903228619984,18446546025211374800,139692255762698,44814238517514
18,18,2097216,167335818,167335818,18446744073709551615,18446744073709551615,57,25506425,933999677138,0,16384,0,0,18446640903227031016,0,0,0
18,18,2097216,167335818,167335818,18446744073709551615,18446744073709551615,57,25506425,933999677138,0,16392,0,0,18446640903227031016,0,0,0
13,13,2129984,157335818,157335818,18446744073709551615,18446744073709551615,1453,106777700,934006071424,0,16384,0,0,18446640903226867224,0,0,0
12,12,69238848,156335818,156335818,18446744073709551615,18446744073709551615,244,11660810,934006080291,0,16384,0,0,18446640903226834464,0,0,0
12,12,69238848,156335818,156335818,18446744073709551615,18446744073709551615,244,11660810,934006080291,0,16384,0,0,18446640903226834464,0,0,0
12,12,69238848,156335818,156335818,18446744073709551615,18446744073709551615,244,11660810,934006080291,0,16384,0,0,18446640903226834464,0,0,0
96,96,4194560,1908120834,1908120865,8388608,4406,299,26193173,934006099705,0,0,0,0,18446640903228570832,18446546032101526736,140389336982284,45518209938188
96,96,4194560,1908120834,1908120865,8388608,4406,299,26193173,934006099705,0,0,0,0,18446640903228570832,18446546032101526736,140389336975626,45518209931530
153,153,69238880,364535720052,364535720099,18446744073709551615,18446744073709551615,3,322610,934006265846,0,16384,0,0,18446640903228931600,0,0,0
153,153,69238880,364535720052,364535720099,18446744073709551615,18446744073709551615,3,322610,934006265846,0,16384,0,0,18446640903228931600,0,0,0
2,2,2129984,50335818,50335818,18446744073709551615,18446744073709551615,72,323737,934006274602,0,16384,0,0,18446640903226506848,0,0,0
2,2,2129984,50335818,50335818,18446744073709551615,18446744073709551615,72,323737,934006274602,0,16384,0,0,18446640903226506848,0,0,0
2,2,2129984,50335818,50335818,18446744073709551615,18446744073709551615,72,323737,934006274602,0,16384,0,0,18446640903226506848,0,0,0
13,13,2129984,157335818,157335818,18446744073709551615,18446744073709551615,1454,106987015,934006301176,0,16384,0,0,18446640903226867040,0,0,0
41,41,69238880,635217400,635217445,18446744073709551615,18446744073709551615,1319,30279643,934006303300,0,16384,0,0,18446640903228194320,0,0,0
41,41,69238880,635217400,635217445,18446744073709551615,18446744073709551615,1319,30279643,934006303300,0,16384,0,0,18446640903228194320,0,0,0
20,20,69238880,173335818,173335818,18446744073709551615,18446744073709551615,134,72329773,934006310946,0,16384,0,0,18446640903227096232,0,0,0
89,89,4194560,1720331985,1720332027,10620928,8495,314,115267914,934006314907,0,0,0,0,18446640903228538064,18446546665744280784,139961387685738,45723903428458
89,89,4194560,1720331985,1720332027,10620928,8495,314,115267914,934006314907,0,0,0,0,18446640903228538064,18446546665744280784,139961387685738,45723903428458
89,89,4194560,1720331985,1720332027,10620928,8495,314,115267914,934006314907,0,0,0,0,18446640903228538064,18446546665744280784,139961387685738,45723903428458
89,89,4194560,1720331985,1720332027,10620928,8495,314,115267914,934006314907,0,0,0,0,18446640903228538064,18446546665744280784,139961387685738,45723903428458
89,89,4194560,1720331985,1720332027,10620928,8495,314,115267914,934006314907,0,0,0,0,18446640903228538064,18446546665744280784,139961384106318,45723899849038
13,13,2129984,157335818,157335818,18446744073709551615,18446744073709551615,1455,107222361,934006707843,0,16384,0,0,18446640903226867224,0,0,0
41,41,69238880,635217400,635217445,18446744073709551615,18446744073709551615,1320,30504570,934006711504,0,16384,0,0,18446640903228194320,0,0,0
12,12,69238848,156335818,156335818,18446744073709551615,18446744073709551615,245,11881750,934006714441,0,16384,0,0,18446640903226834464,0,0,0
12,12,69238848,156335818,156335818,18446744073709551615,18446744073709551615,245,11881750,934006714441,0,16384,0,0,18446640903226834464,0,0,0
12,12,69238848,156335818,156335818,18446744073709551615,18446744073709551615,245,11881750,934006714441,0,16384,0,0,18446640903226834464,0,0,0
13,13,2129984,157335818,157335818,18446744073709551615,18446744073709551615,1456,107231699,934006725631,0,16384,0,0,18446640903226867040,0,0,0
41,41,69238880,635217400,635217445,18446744073709551615,18446744073709551615,1321,30509222,934006727626,0,16384,0,0,18446640903228194320,0,0,0
101,101,4194560,2125707522,2125707551,2621440,1253,572,25323981,934006729763,0,0,0,0,18446640903228619984,18446546025211374800,139692255762698,44814238517514
162,162,2129984,933900183236,933900183268,18446744073709551615,18446744073709551615,1,436567,934006735982,0,16384,0,0,18446640903231012640,0,0,0
153,153,69238880,364535720052,364535720099,18446744073709551615,18446744073709551615,4,322610,934006739530,0,16384,0,0,18446640903228931136,0,0,0
153,153,69238880,364535720052,364535720099,18446744073709551615,18446744073709551615,4,322610,934006739530,0,16384,0,0,18446640903228931136,0,0,0
162,162,69238880,933900183236,933900183268,18446744073709551615,18446744073709551615,2,438205,934006744784,0,16384,0,0,18446640903231012424,0,0,0
18,18,2097216,167335818,167335818,18446744073709551615,18446744073709551615,58,26181160,934006746159,0,16384,0,0,18446640903227030712,0,0,0
18,18,2097216,167335818,167335818,18446744073709551615,18446744073709551615,58,26181160,934006746159,0,16392,0,0,18446640903227030712,0,0,0
18,18,2097216,167335818,167335818,18446744073709551615,18446744073709551615,58,26181160,934006746159,0,16392,0,0,18446640903227030712,0,0,0
18,18,2097216,167335818,167335818,18446744073709551615,18446744073709551615,58,26181160,934006746159,0,16392,0,0,18446640903227030712,0,0,0
89,89,4194560,1720331985,1720332027,10620928,8495,315,118035556,934009518589,0,0,0,0,18446640903228538064,18446546665744280784,139961384106318,45723899849038
41,41,69238880,635217400,635217445,18446744073709551615,18446744073709551615,1322,30740846,934009744106,0,16384,0,0,18446640903228194320,0,0,0
13,13,2129984,157335818,157335818,18446744073709551615,18446744073709551615,1457,107466220,934009753110,0,16384,0,0,18446640903226867040,0,0,0
18,18,2097216,167335818,167335818,18446744073709551615,18446744073709551615,59,26421522,934009758951,0,16384,0,0,18446640903227031008,0,0,0
89,89,4194560,1720331985,1720332027,10620928,8495,316,118055223,934010546389,0,0,0,0,18446640903228538064,18446546665744280784,139961384106318,45723899849038
13,13,2129984,157335818,157335818,18446744073709551615,18446744073709551615,1458,107565383,934010641155,0,16384,0,0,18446640903226867040,0,0,0
41,41,69238880,635217400,635217445,18446744073709551615,18446744073709551615,1323,30841098,934010646641,0,16384,0,0,18446640903228194320,0,0,0
99,99,69238880,1928700399,1928700430,18446744073709551615,18446744073709551615,377,38344726,934011490193,0,16384,0,0,18446640903228964368,0,0,0
99,99,69238880,1928700399,1928700430,18446744073709551615,18446744073709551615,377,38344726,934011490193,0,16384,0,0,18446640903228964368,0,0,0
2,2,2129984,50335818,50335818,18446744073709551615,18446744073709551615,73,327365,934011502981,0,16384,0,0,18446640903226506848,0,0,0
2,2,2129984,50335818,50335818,18446744073709551615,18446744073709551615,73,327365,934011502981,0,16384,0,0,18446640903226506848,0,0,0
2,2,2129984,50335818,50335818,18446744073709551615,18446744073709551615,73,327365,934011502981,0,16384,0,0,18446640903226506848,0,0,0
13,13,2129984,157335818,157335818,18446744073709551615,18446744073709551615,1459,107604296,934011529106,0,16384,0,0,18446640903226867040,0,0,0
163,163,2129984,933905411566,933905411736,18446744073709551615,18446744073709551615,1,4929,934011532392,0,16384,0,0,18446640903228899104,0,0,0
99,99,69238880,1928700399,1928700430,18446744073709551615,18446744073709551615,378,38344726,934011535728,0,16384,0,0,18446640903228963904,0,0,0
99,99,69238880,1928700399,1928700430,18446744073709551615,18446744073709551615,378,38344726,934011535728,0,16384,0,0,18446640903228963904,0,0,0
99,99,69238880,1928700399,1928700430,18446744073709551615,18446744073709551615,378,38344726,934011535728,0,16384,0,0,18446640903228963904,0,0,0
20,20,69238880,173335818,173335818,18446744073709551615,18446744073709551615,135,72338869,934011551935,0,16384,0,0,18446640903227096200,0,0,0
163,163,69238880,933905411566,933905411736,18446744073709551615,18446744073709551615,2,20371,934011554910,0,16384,0,0,18446640903228898888,0,0,0
13,13,2129984,157335818,157335818,18446744073709551615,18446744073709551615,1460,107604296,934012473865,0,16384,0,0,18446640903226867040,0,0,0
41,41,69238880,635217400,635217445,18446744073709551615,18446744073709551615,1324,30841098,934013488297,0,16384,0,0,18446640903228193896,0,0,0
13,13,2129984,157335818,157335818,18446744073709551615,18446744073709551615,1461,107624703,934013506826,0,16384,0,0,18446640903226867040,0,0,0
13,13,2129984,157335818,157335818,18446744073709551615,18446744073709551615,1462,107626928,934014503961,0,16384,0,0,18446640903226867040,0,0,0
163,163,69238880,933905411566,933905411736,18446744073709551615,18446744073709551615,3,23069,934014506659,0,16384,0,0,18446640903228898832,0,0,0
13,13,2129984,157335818,157335818,18446744073709551615,18446744073709551615,1463,107628308,934015497468,0,16384,0,0,18446640903226867224,0,0,0
41,41,69238880,635217400,635217445,18446744073709551615,18446744073709551615,1325,30843846,934015500216,0,16384,0,0,18446640903228193896,0,0,0
13,13,2129984,157335818,157335818,18446744073709551615,18446744073709551615,1464,107628308,934019275104,0,16384,0,0,18446640903226867040,0,0,0
20,20,69238880,173335818,173335818,18446744073709551615,18446744073709551615,136,72338869,934194497088,0,16384,0,0,18446640903227096592,0,0,0
23,23,2097216,240335818,240335818,18446744073709551615,18446744073709551615,1855,17005633,934362531287,0,16384,0,0,18446640903227194768,0,0,0
89,89,4194560,1720331985,1720332027,10620928,8495,317,118055223,934484509544,0,0,0,0,18446640903228538064,18446546665744280784,139961384106318,45723899849038
23,23,2097216,240335818,240335818,18446744073709551615,18446744073709551615,1856,17005633,934866494119,0,16384,0,0,18446640903227194768,0,0,0
41,41,69238880,635217400,635217445,18446744073709551615,18446744073709551615,1326,30843846,935130640690,0,16384,0,0,18446640903228194320,0,0,0
23,23,2097216,240335818,240335818,18446744073709551615,18446744073709551615,1857,17005633,935370488970,0,16384,0,0,18446640903227194768,0,0,0
23,23,2097216,240335818,240335818,18446744073709551615,18446744073709551615,1858,17005633,935874512806,0,16384,0,0,18446640903227194768,0,0,0
23,23,2097216,240335818,240335818,18446744073709551615,18446744073709551615,1859,17005633,936378498920,0,16384,0,0,18446640903227194768,0,0,0
41,41,69238880,635217400,635217445,18446744073709551615,18446744073709551615,1327,30843846,936882495267,0,16384,0,0,18446640903228194320,0,0,0
23,23,2097216,240335818,240335818,18446744073709551615,18446744073709551615,1860,17023596,936882508106,0,16384,0,0,18446640903227194768,0,0,0
23,23,2097216,240335818,240335818,18446744073709551615,18446744073709551615,1861,17023596,937386538247,0,16384,0,0,18446640903227194768,0,0,0
41,41,69238880,635217400,635217445,18446744073709551615,18446744073709551615,1328,30843846,937890504553,0,16384,0,0,18446640903228194320,0,0,0
23,23,2097216,240335818,240335818,18446744073709551615,18446744073709551615,1862,17040298,937890515641,0,16384,0,0,18446640903227194768,0,0,0
23,23,2097216,240335818,240335818,18446744073709551615,18446744073709551615,1863,17040298,938394495615,0,16384,0,0,18446640903227194768,0,0,0
41,41,69238880,635217400,635217445,18446744073709551615,18446744073709551615,1329,30843846,938898497023,0,16384,0,0,18446640903228194320,0,0,0
23,23,2097216,240335818,240335818,18446744073709551615,18446744073709551615,1864,17056943,938898507345,0,16384,0,0,18446640903227194768,0,0,0
20,20,69238880,173335818,173335818,18446744073709551615,18446744073709551615,137,72342760,939098510141,0,16384,0,0,18446640903227096592,0,0,0
41,41,69238880,635217400,635217445,18446744073709551615,18446744073709551615,1330,30864153,939098530448,0,16384,0,0,18446640903228194320,0,0,0
13,13,2129984,157335818,157335818,18446744073709551615,18446744073709551615,1465,107628308,939099478925,0,16384,0,0,18446640903226867224,0,0,0
13,13,2129984,157335818,157335818,18446744073709551615,18446744073709551615,1466,107628308,939100482573,0,16384,0,0,18446640903226867040,0,0,0
41,41,69238880,635217400,635217445,18446744073709551615,18446744073709551615,1331,30864153,939101519730,0,16384,0,0,18446640903228194320,0,0,0
23,23,2097216,240335818,240335818,18446744073709551615,18446744073709551615,1865,17056943,939402534868,0,16384,0,0,18446640903227194768,0,0,0
158,158,4194304,914417694447,914417694481,7077888,4428,6,10843970,939610501412,0,0,0,0,18446640903229225992,18446546803126103048,139752071346170,45651968223226
159,159,4194304,914417836097,914417836133,7077888,4428,5,10603966,939610547078,0,0,0,0,18446640903230979080,18446546285949824008,140447454971898,45830173816826
160,160,4194304,914417966595,914417966632,7208960,4428,5,9134300,939610567162,0,0,0,0,18446640903231044616,18446546843591117832,139805780240378,45746140313594
13,13,2129984,157335818,157335818,18446744073709551615,18446744073709551615,1467,107628308,939611485953,0,16384,0,0,18446640903226867224,0,0,0
13,13,2129984,157335818,157335818,18446744073709551615,18446744073709551615,1468,107628308,939612479754,0,16384,0,0,18446640903226867040,0,0,0
41,41,69238880,635217400,635217445,18446744073709551615,18446744073709551615,1332,30864153,939906497107,0,16384,0,0,18446640903228194320,0,0,0
23,23,2097216,240335818,240335818,18446744073709551615,18446744073709551615,1866,17077647,939906510749,0,16384,0,0,18446640903227194768,0,0,0
70,70,2359360,1411904243,1411904280,18446744073709551615,18446744073709551615,64,1226138,940122527935,0,16384,0,0,18446640903228292568,0,0,0
28,28,69238880,350742968,350743005,18446744073709551615,18446744073709551615,946,3854674,940122716321,0,16384,0,0,18446640903227358736,0,0,0
41,41,69238880,635217400,635217445,18446744073709551615,18446744073709551615,1333,31066965,940122730747,0,16384,0,0,18446640903228194320,0,0,0
70,70,2359360,1411904243,1411904280,18446744073709551615,18446744073709551615,65,1226138,940122880437,0,16384,0,0,18446640903228291976,0,0,0
28,28,69238880,350742968,350743005,18446744073709551615,18446744073709551615,947,3854674,940122918254,0,16384,0,0,18446640903227358736,0,0,0
70,70,2359360,1411904243,1411904280,18446744073709551615,18446744073709551615,66,1316181,940123008297,0,16384,0,0,18446640903228292152,0,0,0
28,28,69238880,350742968,350743005,18446744073709551615,18446744073709551615,948,3854674,940123985169,0,16384,0,0,18446640903227358736,0,0,0
28,28,69238880,350742968,350743005,18446744073709551615,18446744073709551615,949,3854674,940124158745,0,16384,0,0,18446640903227358736,0,0,0
70,70,2359360,1411904243,1411904280,18446744073709551615,18446744073709551615,67,1316181,940125240391,0,16384,0,0,18446640903228291976,0,0,0
23,23,2097216,240335818,240335818,18446744073709551615,18446744073709551615,1867,17077647,940410505577,0,16384,0,0,18446640903227194768,0,0,0
41,41,69238880,635217400,635217445,18446744073709551615,18446744073709551615,1334,31066965,940914536904,0,16384,0,0,18446640903228194320,0,0,0
23,23,2097216,240335818,240335818,18446744073709551615,18446744073709551615,1868,17108952,940914559010,0,16384,0,0,18446640903227194768,0,0,0
23,23,2097216,240335818,240335818,18446744073709551615,18446744073709551615,1869,17108952,941418494962,0,16384,0,0,18446640903227194768,0,0,0
41,41,69238880,635217400,635217445,18446744073709551615,18446744073709551615,1335,31066965,941922503035,0,16384,0,0,18446640903228194320,0,0,0
23,23,2097216,240335818,240335818,18446744073709551615,18446744073709551615,1870,17132195,941922519279,0,16384,0,0,18446640903227194768,0,0,0
23,23,2097216,240335818,240335818,18446744073709551615,18446744073709551615,1871,17132195,942426526307,0,16384,0,0,18446640903227194768,0,0,0
41,41,69238880,635217400,635217445,18446744073709551615,18446744073709551615,1336,31066965,942930516512,0,16384,0,0,18446640903228194320,0,0,0
23,23,2097216,240335818,240335818,18446744073709551615,18446744073709551615,1872,17146216,942930525661,0,16384,0,0,18446640903227194768,0,0,0
23,23,2097216,240335818,240335818,18446744073709551615,18446744073709551615,1873,17146216,943434523710,0,16384,0,0,18446640903227194768,0,0,0
41,41,69238880,635217400,635217445,18446744073709551615,18446744073709551615,1337,31066965,943938522450,0,16384,0,0,18446640903228194320,0,0,0
23,23,2097216,240335818,240335818,18446744073709551615,18446744073709551615,1874,17174873,943938541130,0,16384,0,0,18446640903227194768,0,0,0
20,20,69238880,173335818,173335818,18446744073709551615,18446744073709551615,138,72346854,944218508424,0,16384,0,0,18446640903227096592,0,0,0
41,41,69238880,635217400,635217445,18446744073709551615,18446744073709551615,1338,31088521,944218529980,0,16384,0,0,18446640903228194320,0,0,0
23,23,2097216,240335818,240335818,18446744073709551615,18446744073709551615,1875,17174873,944442500393,0,16384,0,0,18446640903227194768,0,0,0
41,41,69238880,635217400,635217445,18446744073709551615,18446744073709551615,1339,31088521,944946579160,0,16384,0,0,18446640903228194320,0,0,0
23,23,2097216,240335818,240335818,18446744073709551615,18446744073709551615,1876,17204170,944946597790,0,16384,0,0,18446640903227194768,0,0,0
23,23,2097216,240335818,240335818,18446744073709551615,18446744073709551615,1877,17204170,945450486081,0,16384,0,0,18446640903227194768,0,0,0
41,41,69238880,635217400,635217445,18446744073709551615,18446744073709551615,1340,31088521,945954505354,0,16384,0,0,18446640903228194320,0,0,0
23,23,2097216,240335818,240335818,18446744073709551615,18446744073709551615,1878,17225784,945954520793,0,16384,0,0,18446640903227194768,0,0,0
28,28,69238880,350742968,350743005,18446744073709551615,18446744073709551615,950,3854674,946266527552,0,16384,0,0,18446640903227358736,0,0,0
23,23,2097216,240335818,240335818,18446744073709551615,18446744073709551615,1879,17225784,946458528611,0,16384,0,0,18446640903227194768,0,0,0
41,41,69238880,635217400,635217445,18446744073709551615,18446744073709551615,1341,31088521,946962529020,0,16384,0,0,18446640903228194320,0,0,0
23,23,2097216,240335818,240335818,18446744073709551615,18446744073709551615,1880,17241015,946962539139,0,16384,0,0,18446640903227194768,0,0,0
20,20,69238880,173335818,173335818,18446744073709551615,18446744073709551615,139,72346854,947290519235,0,16384,0,0,18446640903227096592,0,0,0
23,23,2097216,240335818,240335818,18446744073709551615,18446744073709551615,1881,17241015,947466494937,0,16384,0,0,18446640903227194768,0,0,0
41,41,69238880,635217400,635217445,18446744073709551615,18446744073709551615,1342,31088521,947970516614,0,16384,0,0,18446640903228194320,0,0,0
23,23,2097216,240335818,240335818,18446744073709551615,18446744073709551615,1882,17255961,947970526545,0,16384,0,0,18446640903227194768,0,0,0
23,23,2097216,240335818,240335818,18446744073709551615,18446744073709551615,1883,17255961,948474502526,0,16384,0,0,18446640903227194768,0,0,0
41,41,69238880,635217400,635217445,18446744073709551615,18446744073709551615,1343,31088521,948978528394,0,16384,0,0,18446640903228194320,0,0,0
23,23,2097216,240335818,240335818,18446744073709551615,18446744073709551615,1884,17270423,948978537918,0,16384,0,0,18446640903227194768,0,0,0
20,20,69238880,173335818,173335818,18446744073709551615,18446744073709551615,140,72353741,949338506593,0,16384,0,0,18446640903227096592,0,0,0
41,41,69238880,635217400,635217445,18446744073709551615,18446744073709551615,1344,31106874,949338524946,0,16384,0,0,18446640903228194320,0,0,0
23,23,2097216,240335818,240335818,18446744073709551615,18446744073709551615,1885,17270423,949482542466,0,16384,0,0,18446640903227194768,0,0,0
41,41,69238880,635217400,635217445,18446744073709551615,18446744073709551615,1345,31106874,949986517793,0,16384,0,0,18446640903228194320,0,0,0
23,23,2097216,240335818,240335818,18446744073709551615,18446744073709551615,1886,17285249,949986527612,0,16384,0,0,18446640903227194768,0,0,0
23,23,2097216,240335818,240335818,18446744073709551615,18446744073709551615,1887,17285249,950490484715,0,16384,0,0,18446640903227194768,0,0,0
41,41,69238880,635217400,635217445,18446744073709551615,18446744073709551615,1346,31106874,950994506505,0,16384,0,0,18446640903228194320,0,0,0
23,23,2097216,240335818,240335818,18446744073709551615,18446744073709551615,1888,17306333,950994520311,0,16384,0,0,18446640903227194768,0,0,0
23,23,2097216,240335818,240335818,18446744073709551615,18446744073709551615,1889,17306333,951498516992,0,16384,0,0,18446640903227194768,0,0,0
41,41,69238880,635217400,635217445,18446744073709551615,18446744073709551615,1347,31106874,952002522560,0,16384,0,0,18446640903228194320,0,0,0
23,23,2097216,240335818,240335818,18446744073709551615,18446744073709551615,1890,17321289,952002532625,0,16384,0,0,18446640903227194768,0,0,0
23,23,2097216,240335818,240335818,18446744073709551615,18446744073709551615,1891,17321289,952506536040,0,16384,0,0,18446640903227194768,0,0,0
41,41,69238880,635217400,635217445,18446744073709551615,18446744073709551615,1348,31106874,953010497043,0,16384,0,0,18446640903228194320,0,0,0
23,23,2097216,240335818,240335818,18446744073709551615,18446744073709551615,1892,17338850,953010509000,0,16384,0,0,18446640903227194768,0,0,0
23,23,2097216,240335818,240335818,18446744073709551615,18446744073709551615,1893,17338850,953514507772,0,16384,0,0,18446640903227194768,0,0,0
41,41,69238880,635217400,635217445,18446744073709551615,18446744073709551615,1349,31106874,954018502760,0,16384,0,0,18446640903228194320,0,0,0
23,23,2097216,240335818,240335818,18446744073709551615,18446744073709551615,1894,17357426,954018515449,0,16384,0,0,18446640903227194768,0,0,0
20,20,69238880,173335818,173335818,18446744073709551615,18446744073709551615,141,72366167,954458561811,0,16384,0,0,18446640903227096592,0,0,0
41,41,69238880,635217400,635217445,18446744073709551615,18446744073709551615,1350,31135893,954458590830,0,16384,0,0,18446640903228194320,0,0,0
23,23,2097216,240335818,240335818,18446744073709551615,18446744073709551615,1895,17357426,954522560434,0,16384,0,0,18446640903227194768,0,0,0
41,41,69238880,635217400,635217445,18446744073709551615,18446744073709551615,1351,31135893,955026515074,0,16384,0,0,18446640903228194320,0,0,0
23,23,2097216,240335818,240335818,18446744073709551615,18446744073709551615,1896,17372386,955026524587,0,16384,0,0,18446640903227194768,0,0,0
41,41,69238880,635217400,635217445,18446744073709551615,18446744073709551615,1352,31135893,955530490309,0,16384,0,0,18446640903228194320,0,0,0
23,23,2097216,240335818,240335818,18446744073709551615,18446744073709551615,1897,17387469,955530499572,0,16384,0,0,18446640903227194768,0,0,0
41,41,69238880,635217400,635217445,18446744073709551615,18446744073709551615,1353,31135893,956034500981,0,16384,0,0,18446640903228194320,0,0,0
23,23,2097216,240335818,240335818,18446744073709551615,18446744073709551615,1898,17405920,956034513067,0,16384,0,0,18446640903227194768,0,0,0
23,23,2097216,240335818,240335818,18446744073709551615,18446744073709551615,1899,17405920,956538491740,0,16384,0,0,18446640903227194768,0,0,0
41,41,69238880,635217400,635217445,18446744073709551615,18446744073709551615,1354,31135893,957042497874,0,16384,0,0,18446640903228194320,0,0,0
23,23,2097216,240335818,240335818,18446744073709551615,18446744073709551615,1900,17426848,957042511795,0,16384,0,0,18446640903227194768,0,0,0
23,23,2097216,240335818,240335818,18446744073709551615,18446744073709551615,1901,17426848,957554883619,0,16384,0,0,18446640903227194768,0,0,0
41,41,69238880,635217400,635217445,18446744073709551615,18446744073709551615,1355,31135893,958058498418,0,16384,0,0,18446640903228194320,0,0,0
23,23,2097216,240335818,240335818,18446744073709551615,18446744073709551615,1902,17448897,958058513537,0,16384,0,0,18446640903227194768,0,0,0
23,23,2097216,240335818,240335818,18446744073709551615,18446744073709551615,1903,17448897,958562495021,0,16384,0,0,18446640903227194768,0,0,0
41,41,69238880,635217400,635217445,18446744073709551615,18446744073709551615,1356,31135893,959066507114,0,16384,0,0,18446640903228194320,0,0,0
23,23,2097216,240335818,240335818,18446744073709551615,18446744073709551615,1904,17468550,959066519419,0,16384,0,0,18446640903227194768,0,0,0
23,23,2097216,240335818,240335818,18446744073709551615,18446744073709551615,1905,17468550,959570489608,0,16384,0,0,18446640903227194768,0,0,0
20,20,69238880,173335818,173335818,18446744073709551615,18446744073709551615,142,72370857,959578507559,0,16384,0,0,18446640903227096592,0,0,0
41,41,69238880,635217400,635217445,18446744073709551615,18446744073709551615,1357,31153135,959578524801,0,16384,0,0,18446640903228194320,0,0,0
41,41,69238880,635217400,635217445,18446744073709551615,18446744073709551615,1358,31153135,960074517695,0,16384,0,0,18446640903228194320,0,0,0
23,23,2097216,240335818,240335818,18446744073709551615,18446744073709551615,1906,17493616,960074533866,0,16384,0,0,18446640903227194768,0,0,0
23,23,2097216,240335818,240335818,18446744073709551615,18446744073709551615,1907,17493616,960578516193,0,16384,0,0,18446640903227194768,0,0,0
41,41,69238880,635217400,635217445,18446744073709551615,18446744073709551615,1359,31153135,961082501117,0,16384,0,0,18446640903228194320,0,0,0
23,23,2097216,240335818,240335818,18446744073709551615,18446744073709551615,1908,17513829,961082513776,0,16384,0,0,18446640903227194768,0,0,0
23,23,2097216,240335818,240335818,18446744073709551615,18446744073709551615,1909,17513829,961586538924,0,16384,0,0,18446640903227194768,0,0,0
23,23,2097216,240335818,240335818,18446744073709551615,18446744073709551615,1910,17513829,962090513814,0,16384,0,0,18446640903227194768,0,0,0
23,23,2097216,240335818,240335818,18446744073709551615,18446744073709551615,1911,17513829,962594486785,0,16384,0,0,18446640903227194768,0,0,0
41,41,69238880,635217400,635217445,18446744073709551615,18446744073709551615,1360,31153135,963098501224,0,16384,0,0,18446640903228194320,0,0,0
23,23,2097216,240335818,240335818,18446744073709551615,18446744073709551615,1912,17530176,963098511628,0,16384,0,0,18446640903227194768,0,0,0
23,23,2097216,240335818,240335818,18446744073709551615,18446744073709551615,1913,17530176,963602535631,0,16384,0,0,18446640903227194768,0,0,0
23,23,2097216,240335818,240335818,18446744073709551615,18446744073709551615,1914,17530176,964106485913,0,16384,0,0,18446640903227194768,0,0,0
23,23,2097216,240335818,240335818,18446744073709551615,18446744073709551615,1915,17530176,964610521668,0,16384,0,0,18446640903227194768,0,0,0
160,160,4194304,914417966595,914417966632,7208960,4428,6,9136704,964698495135,0,0,0,0,18446640903231044616,18446546843591117832,139805780240378,45746140313594
159,159,4194304,914417836097,914417836133,7077888,4428,6,10647242,964698536473,0,0,0,0,18446640903230979080,18446546285949824008,140447454971898,45830173816826
158,158,4194304,914417694447,914417694481,7077888,4428,7,10903221,964698553276,0,0,0,0,18446640903229225992,18446546803126103048,139752071346170,45651968223226
20,20,69238880,173335818,173335818,18446744073709551615,18446744073709551615,143,72444949,964698564296,0,16384,0,0,18446640903227096592,0,0,0
28,28,69238880,350742968,350743005,18446744073709551615,18446744073709551615,951,3854674,964698585445,0,16384,0,0,18446640903227358736,0,0,0
41,41,69238880,635217400,635217445,18446744073709551615,18446744073709551615,1361,31372866,964698714866,0,16384,0,0,18446640903228194320,0,0,0
20,20,69238880,173335818,173335818,18446744073709551615,18446744073709551615,144,72444949,964698932975,0,16384,0,0,18446640903227094616,0,0,0
28,28,69238880,350742968,350743005,18446744073709551615,18446744073709551615,952,3854674,964698940977,0,16384,0,0,18446640903227358736,0,0,0
20,20,69238880,173335818,173335818,18446744073709551615,18446744073709551615,145,72444949,964699127229,0,16384,0,0,18446640903227094616,0,0,0
